;caseid;activity;start_timestamp;end_timestamp;SLA MIN;label;WIP
372;Case10;A5;2017-07-25 12:15:00;2017-07-25 12:15:00;;0;1
376;Case10;A9;2017-07-25 12:16:00;2017-07-25 12:16:00;;0;1
370;Case10;A36;2017-07-25 12:17:00;2017-07-25 12:17:00;;0;1
398;Case10;A32;2017-07-25 12:24:00;2017-07-25 12:24:00;;0;1
367;Case10;A2;2017-07-25 12:24:00;2017-07-25 12:24:00;;0;1
349;Case09;A50;2017-07-25 12:40:00;2017-07-25 12:40:00;45.0;1;1
331;Case09;A0;2017-07-25 12:42:00;2017-07-25 12:44:00;45.0;1;1
339;Case09;A4;2017-07-25 12:49:00;2017-07-25 12:49:00;45.0;1;1
332;Case09;A1;2017-07-25 12:51:00;2017-07-25 12:51:00;45.0;1;1
334;Case09;A3;2017-07-25 12:52:00;2017-07-25 12:56:00;45.0;1;1
341;Case09;A6;2017-07-25 12:53:00;2017-07-25 12:53:00;45.0;1;1
337;Case09;A35;2017-07-25 12:53:00;2017-07-25 12:53:00;45.0;1;1
359;Case09;A26;2017-07-25 12:53:00;2017-07-25 12:59:00;45.0;1;1
356;Case09;A20;2017-07-25 12:55:00;2017-07-25 12:55:00;45.0;1;1
335;Case09;A33;2017-07-25 12:55:00;2017-07-25 12:55:00;45.0;1;1
345;Case09;A10;2017-07-25 12:56:00;2017-07-25 13:11:00;45.0;1;1
343;Case09;A8;2017-07-25 12:57:00;2017-07-25 12:57:00;45.0;1;1
350;Case09;A37;2017-07-25 12:59:00;2017-07-25 13:02:00;45.0;1;1
347;Case09;A12;2017-07-25 12:59:00;2017-07-25 13:11:00;45.0;1;1
357;Case09;A21;2017-07-25 13:00:00;2017-07-25 13:07:00;45.0;1;1
361;Case09;A29;2017-07-25 13:01:00;2017-07-25 13:05:00;45.0;1;1
363;Case09;A31;2017-07-25 13:03:00;2017-07-25 13:03:00;45.0;1;1
353;Case09;A17;2017-07-25 13:04:00;2017-07-25 13:04:00;45.0;1;1
351;Case09;A15;2017-07-25 13:09:00;2017-07-25 13:12:00;45.0;1;1
358;Case09;A22;2017-07-25 13:09:00;2017-07-25 13:09:00;45.0;1;1
354;Case09;A18;2017-07-25 13:12:00;2017-07-25 13:19:00;45.0;1;1
342;Case09;A7;2017-07-25 13:13:00;2017-07-25 13:13:00;45.0;1;1
360;Case09;A27;2017-07-25 13:14:00;2017-07-25 13:21:00;45.0;1;1
352;Case09;A16;2017-07-25 13:15:00;2017-07-25 13:15:00;45.0;1;1
346;Case09;A11;2017-07-25 13:16:00;2017-07-25 13:29:00;45.0;1;1
348;Case09;A13;2017-07-25 13:19:00;2017-07-25 13:27:00;45.0;1;1
362;Case09;A30;2017-07-25 13:23:00;2017-07-25 13:32:00;45.0;1;1
355;Case09;A19;2017-07-25 13:24:00;2017-07-25 13:24:00;45.0;1;1
336;Case09;A34;2017-07-25 13:24:00;2017-07-25 13:24:00;45.0;1;1
338;Case09;A36;2017-07-25 13:26:00;2017-07-25 13:26:00;45.0;1;1
340;Case09;A5;2017-07-25 13:29:00;2017-07-25 13:29:00;45.0;1;1
344;Case09;A9;2017-07-25 13:30:00;2017-07-25 13:30:00;45.0;1;1
333;Case09;A2;2017-07-25 13:36:00;2017-07-25 13:36:00;45.0;1;1
364;Case09;A32;2017-07-25 13:36:00;2017-07-25 13:36:00;45.0;1;1
399;Case11;A0;2017-07-26 07:14:00;2017-07-26 07:15:00;45.0;1;1
407;Case11;A4;2017-07-26 07:18:00;2017-07-26 07:18:00;45.0;1;1
400;Case11;A1;2017-07-26 07:19:00;2017-07-26 07:19:00;45.0;1;1
402;Case11;A3;2017-07-26 07:19:00;2017-07-26 07:21:00;45.0;1;1
429;Case11;A26;2017-07-26 07:20:00;2017-07-26 07:24:00;45.0;1;1
403;Case11;A33;2017-07-26 07:20:00;2017-07-26 07:20:00;45.0;1;1
405;Case11;A35;2017-07-26 07:20:00;2017-07-26 07:20:00;45.0;1;1
409;Case11;A44;2017-07-26 07:22:00;2017-07-26 07:22:00;45.0;1;1
411;Case11;A46;2017-07-26 07:23:00;2017-07-26 07:23:00;45.0;1;1
415;Case11;A10;2017-07-26 07:23:00;2017-07-26 07:28:00;45.0;1;1
413;Case11;A48;2017-07-26 07:26:00;2017-07-26 07:26:00;45.0;1;1
426;Case11;A20;2017-07-26 07:28:00;2017-07-26 07:28:00;45.0;1;1
421;Case11;A14;2017-07-26 07:28:00;2017-07-26 07:28:00;45.0;1;1
417;Case11;A12;2017-07-26 07:29:00;2017-07-26 07:35:00;45.0;1;1
422;Case11;A15;2017-07-26 07:30:00;2017-07-26 07:32:00;45.0;1;1
427;Case11;A21;2017-07-26 07:30:00;2017-07-26 07:35:00;45.0;1;1
412;Case11;A47;2017-07-26 07:36:00;2017-07-26 07:36:00;45.0;1;1
428;Case11;A22;2017-07-26 07:36:00;2017-07-26 07:36:00;45.0;1;1
418;Case11;A13;2017-07-26 07:37:00;2017-07-26 07:43:00;45.0;1;1
419;Case11;A37;2017-07-26 07:37:00;2017-07-26 07:39:00;45.0;1;1
423;Case11;A17;2017-07-26 07:38:00;2017-07-26 07:38:00;45.0;1;1
420;Case11;A38;2017-07-26 07:41:00;2017-07-26 07:41:00;45.0;1;1
430;Case11;A27;2017-07-26 07:42:00;2017-07-26 08:02:00;45.0;1;1
431;Case11;A29;2017-07-26 07:42:00;2017-07-26 07:48:00;45.0;1;1
424;Case11;A18;2017-07-26 07:42:00;2017-07-26 07:48:00;45.0;1;1
416;Case11;A11;2017-07-26 07:44:00;2017-07-26 08:09:00;45.0;1;1
433;Case11;A31;2017-07-26 07:49:00;2017-07-26 07:49:00;45.0;1;1
432;Case11;A30;2017-07-26 07:53:00;2017-07-26 08:11:00;45.0;1;1
425;Case11;A19;2017-07-26 07:55:00;2017-07-26 07:55:00;45.0;1;1
404;Case11;A34;2017-07-26 08:04:00;2017-07-26 08:04:00;45.0;1;1
414;Case11;A49;2017-07-26 08:04:00;2017-07-26 08:04:00;45.0;1;1
406;Case11;A36;2017-07-26 08:07:00;2017-07-26 08:07:00;45.0;1;1
410;Case11;A45;2017-07-26 08:10:00;2017-07-26 08:10:00;45.0;1;1
408;Case11;A5;2017-07-26 08:11:00;2017-07-26 08:11:00;45.0;1;1
434;Case11;A32;2017-07-26 08:12:00;2017-07-26 08:12:00;45.0;1;1
401;Case11;A2;2017-07-26 08:12:00;2017-07-26 08:12:00;45.0;1;1
441;Case12;A4;2017-07-26 10:46:00;2017-07-26 10:46:00;35.0;1;1
455;Case12;A17;2017-07-26 10:51:00;2017-07-26 10:51:00;35.0;1;1
453;Case12;A14;2017-07-26 10:51:00;2017-07-26 10:51:00;35.0;1;1
435;Case12;A0;2017-07-26 10:55:00;2017-07-26 10:56:00;35.0;1;1
443;Case12;A6;2017-07-26 10:58:00;2017-07-26 10:58:00;35.0;1;1
436;Case12;A1;2017-07-26 11:00:00;2017-07-26 11:00:00;35.0;1;1
438;Case12;A3;2017-07-26 11:00:00;2017-07-26 11:01:00;35.0;1;1
439;Case12;A35;2017-07-26 11:01:00;2017-07-26 11:01:00;35.0;1;1
467;Case12;A26;2017-07-26 11:01:00;2017-07-26 11:10:00;35.0;1;1
454;Case12;A15;2017-07-26 11:04:00;2017-07-26 11:10:00;35.0;1;1
456;Case12;A18;2017-07-26 11:04:00;2017-07-26 11:22:00;35.0;1;1
445;Case12;A8;2017-07-26 11:05:00;2017-07-26 11:05:00;35.0;1;1
447;Case12;A10;2017-07-26 11:05:00;2017-07-26 11:21:00;35.0;1;1
449;Case12;A12;2017-07-26 11:05:00;2017-07-26 11:11:00;35.0;1;1
458;Case12;A20;2017-07-26 11:09:00;2017-07-26 11:09:00;35.0;1;1
459;Case12;A21;2017-07-26 11:10:00;2017-07-26 11:14:00;35.0;1;1
469;Case12;A29;2017-07-26 11:13:00;2017-07-26 11:17:00;35.0;1;1
450;Case12;A13;2017-07-26 11:14:00;2017-07-26 11:28:00;35.0;1;1
471;Case12;A31;2017-07-26 11:15:00;2017-07-26 11:15:00;35.0;1;1
460;Case12;A22;2017-07-26 11:15:00;2017-07-26 11:15:00;35.0;1;1
468;Case12;A27;2017-07-26 11:16:00;2017-07-26 11:30:00;35.0;1;1
451;Case12;A37;2017-07-26 11:17:00;2017-07-26 11:22:00;35.0;1;1
464;Case12;A41;2017-07-26 11:17:00;2017-07-26 11:17:00;35.0;1;1
465;Case12;A42;2017-07-26 11:19:00;2017-07-26 11:20:00;35.0;1;1
461;Case12;A23;2017-07-26 11:21:00;2017-07-26 11:21:00;35.0;1;1
466;Case12;A43;2017-07-26 11:21:00;2017-07-26 11:21:00;35.0;1;1
444;Case12;A7;2017-07-26 11:22:00;2017-07-26 11:22:00;35.0;1;1
462;Case12;A24;2017-07-26 11:22:00;2017-07-26 11:25:00;35.0;1;1
470;Case12;A30;2017-07-26 11:23:00;2017-07-26 11:38:00;35.0;1;1
452;Case12;A38;2017-07-26 11:24:00;2017-07-26 11:24:00;35.0;1;1
448;Case12;A11;2017-07-26 11:25:00;2017-07-26 11:36:00;35.0;1;1
463;Case12;A25;2017-07-26 11:25:00;2017-07-26 11:25:00;35.0;1;1
457;Case12;A19;2017-07-26 11:26:00;2017-07-26 11:26:00;35.0;1;1
440;Case12;A36;2017-07-26 11:32:00;2017-07-26 11:32:00;35.0;1;1
442;Case12;A5;2017-07-26 11:37:00;2017-07-26 11:37:00;35.0;1;1
446;Case12;A9;2017-07-26 11:37:00;2017-07-26 11:37:00;35.0;1;1
437;Case12;A2;2017-07-26 11:39:00;2017-07-26 11:39:00;35.0;1;1
472;Case12;A32;2017-07-26 11:39:00;2017-07-26 11:39:00;35.0;1;1
473;Case13;A0;2017-07-26 11:50:00;2017-07-26 11:50:00;50.0;1;1
474;Case13;A1;2017-07-26 11:57:00;2017-07-26 11:57:00;50.0;1;1
476;Case13;A3;2017-07-26 11:58:00;2017-07-26 11:58:00;50.0;1;1
479;Case13;A6;2017-07-26 11:58:00;2017-07-26 11:58:00;50.0;1;1
487;Case13;A14;2017-07-26 11:59:00;2017-07-26 11:59:00;50.0;1;1
477;Case13;A4;2017-07-26 11:59:00;2017-07-26 11:59:00;50.0;1;1
493;Case13;A20;2017-07-26 11:59:00;2017-07-26 11:59:00;50.0;1;1
485;Case13;A12;2017-07-26 11:59:00;2017-07-26 12:02:00;50.0;1;1
481;Case13;A8;2017-07-26 12:00:00;2017-07-26 12:00:00;50.0;1;1
483;Case13;A10;2017-07-26 12:00:00;2017-07-26 12:09:00;50.0;1;1
499;Case13;A26;2017-07-26 12:00:00;2017-07-26 12:05:00;50.0;1;1
488;Case13;A15;2017-07-26 12:01:00;2017-07-26 12:03:00;50.0;1;1
489;Case13;A16;2017-07-26 12:04:00;2017-07-26 12:04:00;50.0;1;1
501;Case13;A29;2017-07-26 12:04:00;2017-07-26 12:08:00;50.0;1;1
494;Case13;A21;2017-07-26 12:06:00;2017-07-26 12:09:00;50.0;1;1
480;Case13;A7;2017-07-26 12:09:00;2017-07-26 12:09:00;50.0;1;1
484;Case13;A11;2017-07-26 12:10:00;2017-07-26 12:27:00;50.0;1;1
495;Case13;A22;2017-07-26 12:11:00;2017-07-26 12:11:00;50.0;1;1
500;Case13;A27;2017-07-26 12:15:00;2017-07-26 12:24:00;50.0;1;1
503;Case13;A31;2017-07-26 12:17:00;2017-07-26 12:17:00;50.0;1;1
490;Case13;A17;2017-07-26 12:18:00;2017-07-26 12:18:00;50.0;1;1
502;Case13;A30;2017-07-26 12:18:00;2017-07-26 12:48:00;50.0;1;1
491;Case13;A18;2017-07-26 12:23:00;2017-07-26 12:30:00;50.0;1;1
486;Case13;A13;2017-07-26 12:25:00;2017-07-26 12:30:00;50.0;1;1
482;Case13;A9;2017-07-26 12:30:00;2017-07-26 12:30:00;50.0;1;1
478;Case13;A5;2017-07-26 12:31:00;2017-07-26 12:31:00;50.0;1;1
496;Case13;A23;2017-07-26 12:32:00;2017-07-26 12:32:00;50.0;1;1
497;Case13;A24;2017-07-26 12:33:00;2017-07-26 12:38:00;50.0;1;1
492;Case13;A19;2017-07-26 12:36:00;2017-07-26 12:36:00;50.0;1;1
498;Case13;A25;2017-07-26 12:39:00;2017-07-26 12:39:00;50.0;1;1
475;Case13;A2;2017-07-26 12:53:00;2017-07-26 12:53:00;50.0;1;1
504;Case13;A32;2017-07-26 12:53:00;2017-07-26 12:53:00;50.0;1;1
1627;Case44;A4;2017-07-26 14:40:00;2017-07-26 14:40:00;45.0;1;1
1629;Case44;A6;2017-07-26 14:45:00;2017-07-26 14:45:00;45.0;1;1
1621;Case44;A0;2017-07-26 14:46:00;2017-07-26 14:47:00;45.0;1;1
1622;Case44;A1;2017-07-26 14:48:00;2017-07-26 14:48:00;45.0;1;1
1624;Case44;A3;2017-07-26 14:48:00;2017-07-26 14:50:00;45.0;1;1
1625;Case44;A35;2017-07-26 14:50:00;2017-07-26 14:50:00;45.0;1;1
1653;Case44;A26;2017-07-26 14:50:00;2017-07-26 14:56:00;45.0;1;1
1633;Case44;A10;2017-07-26 14:51:00;2017-07-26 15:04:00;45.0;1;1
1635;Case44;A12;2017-07-26 14:52:00;2017-07-26 15:08:00;45.0;1;1
1631;Case44;A8;2017-07-26 14:54:00;2017-07-26 14:54:00;45.0;1;1
1644;Case44;A20;2017-07-26 14:57:00;2017-07-26 14:57:00;45.0;1;1
1645;Case44;A21;2017-07-26 14:58:00;2017-07-26 15:03:00;45.0;1;1
1646;Case44;A22;2017-07-26 15:04:00;2017-07-26 15:04:00;45.0;1;1
1634;Case44;A11;2017-07-26 15:05:00;2017-07-26 15:24:00;45.0;1;1
1641;Case44;A17;2017-07-26 15:06:00;2017-07-26 15:06:00;45.0;1;1
1651;Case44;A42;2017-07-26 15:07:00;2017-07-26 15:09:00;45.0;1;1
1650;Case44;A41;2017-07-26 15:07:00;2017-07-26 15:07:00;45.0;1;1
1652;Case44;A43;2017-07-26 15:10:00;2017-07-26 15:10:00;45.0;1;1
1630;Case44;A7;2017-07-26 15:10:00;2017-07-26 15:10:00;45.0;1;1
1642;Case44;A18;2017-07-26 15:11:00;2017-07-26 15:20:00;45.0;1;1
1638;Case44;A14;2017-07-26 15:14:00;2017-07-26 15:14:00;45.0;1;1
1639;Case44;A15;2017-07-26 15:15:00;2017-07-26 15:18:00;45.0;1;1
1655;Case44;A29;2017-07-26 15:16:00;2017-07-26 15:20:00;45.0;1;1
1648;Case44;A24;2017-07-26 15:17:00;2017-07-26 15:20:00;45.0;1;1
1647;Case44;A23;2017-07-26 15:17:00;2017-07-26 15:17:00;45.0;1;1
1654;Case44;A27;2017-07-26 15:18:00;2017-07-26 15:22:00;45.0;1;1
1657;Case44;A31;2017-07-26 15:19:00;2017-07-26 15:19:00;45.0;1;1
1649;Case44;A25;2017-07-26 15:21:00;2017-07-26 15:21:00;45.0;1;1
1636;Case44;A37;2017-07-26 15:22:00;2017-07-26 15:25:00;45.0;1;1
1656;Case44;A30;2017-07-26 15:23:00;2017-07-26 15:30:00;45.0;1;1
1643;Case44;A19;2017-07-26 15:23:00;2017-07-26 15:23:00;45.0;1;1
1632;Case44;A9;2017-07-26 15:26:00;2017-07-26 15:26:00;45.0;1;1
1640;Case44;A39;2017-07-26 15:27:00;2017-07-26 15:29:00;45.0;1;1
1628;Case44;A5;2017-07-26 15:27:00;2017-07-26 15:27:00;45.0;1;1
1637;Case44;A38;2017-07-26 15:27:00;2017-07-26 15:27:00;45.0;1;1
1626;Case44;A36;2017-07-26 15:29:00;2017-07-26 15:29:00;45.0;1;1
1623;Case44;A2;2017-07-26 15:36:00;2017-07-26 15:36:00;45.0;1;1
1658;Case44;A32;2017-07-26 15:36:00;2017-07-26 15:36:00;45.0;1;1
505;Case14;A0;2017-07-27 11:03:00;2017-07-27 11:05:00;50.0;1;1
515;Case14;A44;2017-07-27 11:13:00;2017-07-27 11:13:00;50.0;1;1
506;Case14;A1;2017-07-27 11:14:00;2017-07-27 11:14:00;50.0;1;1
508;Case14;A3;2017-07-27 11:14:00;2017-07-27 11:17:00;50.0;1;1
528;Case14;A17;2017-07-27 11:15:00;2017-07-27 11:15:00;50.0;1;1
511;Case14;A35;2017-07-27 11:15:00;2017-07-27 11:15:00;50.0;1;1
509;Case14;A33;2017-07-27 11:16:00;2017-07-27 11:16:00;50.0;1;1
517;Case14;A46;2017-07-27 11:16:00;2017-07-27 11:16:00;50.0;1;1
540;Case14;A26;2017-07-27 11:16:00;2017-07-27 11:21:00;50.0;1;1
531;Case14;A20;2017-07-27 11:17:00;2017-07-27 11:17:00;50.0;1;1
513;Case14;A4;2017-07-27 11:17:00;2017-07-27 11:17:00;50.0;1;1
521;Case14;A10;2017-07-27 11:18:00;2017-07-27 11:30:00;50.0;1;1
523;Case14;A12;2017-07-27 11:19:00;2017-07-27 11:20:00;50.0;1;1
529;Case14;A18;2017-07-27 11:20:00;2017-07-27 11:37:00;50.0;1;1
532;Case14;A21;2017-07-27 11:22:00;2017-07-27 11:32:00;50.0;1;1
519;Case14;A48;2017-07-27 11:26:00;2017-07-27 11:26:00;50.0;1;1
518;Case14;A47;2017-07-27 11:30:00;2017-07-27 11:30:00;50.0;1;1
533;Case14;A22;2017-07-27 11:33:00;2017-07-27 11:33:00;50.0;1;1
522;Case14;A11;2017-07-27 11:33:00;2017-07-27 12:00:00;50.0;1;1
538;Case14;A42;2017-07-27 11:39:00;2017-07-27 11:40:00;50.0;1;1
537;Case14;A41;2017-07-27 11:39:00;2017-07-27 11:39:00;50.0;1;1
526;Case14;A14;2017-07-27 11:40:00;2017-07-27 11:40:00;50.0;1;1
539;Case14;A43;2017-07-27 11:41:00;2017-07-27 11:41:00;50.0;1;1
527;Case14;A15;2017-07-27 11:42:00;2017-07-27 11:46:00;50.0;1;1
530;Case14;A19;2017-07-27 11:43:00;2017-07-27 11:43:00;50.0;1;1
542;Case14;A29;2017-07-27 11:43:00;2017-07-27 11:48:00;50.0;1;1
534;Case14;A23;2017-07-27 11:43:00;2017-07-27 11:43:00;50.0;1;1
535;Case14;A24;2017-07-27 11:43:00;2017-07-27 11:45:00;50.0;1;1
541;Case14;A27;2017-07-27 11:44:00;2017-07-27 11:52:00;50.0;1;1
544;Case14;A31;2017-07-27 11:45:00;2017-07-27 11:45:00;50.0;1;1
536;Case14;A25;2017-07-27 11:46:00;2017-07-27 11:46:00;50.0;1;1
524;Case14;A37;2017-07-27 11:49:00;2017-07-27 11:53:00;50.0;1;1
525;Case14;A38;2017-07-27 11:55:00;2017-07-27 11:55:00;50.0;1;1
543;Case14;A30;2017-07-27 11:55:00;2017-07-27 12:04:00;50.0;1;1
516;Case14;A45;2017-07-27 11:57:00;2017-07-27 11:57:00;50.0;1;1
512;Case14;A36;2017-07-27 11:58:00;2017-07-27 11:58:00;50.0;1;1
514;Case14;A5;2017-07-27 12:03:00;2017-07-27 12:03:00;50.0;1;1
510;Case14;A34;2017-07-27 12:04:00;2017-07-27 12:04:00;50.0;1;1
520;Case14;A49;2017-07-27 12:04:00;2017-07-27 12:04:00;50.0;1;1
545;Case14;A32;2017-07-27 12:06:00;2017-07-27 12:06:00;50.0;1;1
507;Case14;A2;2017-07-27 12:06:00;2017-07-27 12:06:00;50.0;1;1
1659;Case45;A0;2017-07-27 13:26:00;2017-07-27 13:29:00;45.0;1;1
1662;Case45;A3;2017-07-27 13:33:00;2017-07-27 13:34:00;45.0;1;1
1679;Case45;A14;2017-07-27 13:33:00;2017-07-27 13:33:00;45.0;1;1
1660;Case45;A1;2017-07-27 13:33:00;2017-07-27 13:33:00;45.0;1;1
1665;Case45;A35;2017-07-27 13:34:00;2017-07-27 13:34:00;45.0;1;1
1693;Case45;A26;2017-07-27 13:35:00;2017-07-27 13:40:00;45.0;1;1
1671;Case45;A46;2017-07-27 13:35:00;2017-07-27 13:35:00;45.0;1;1
1667;Case45;A4;2017-07-27 13:35:00;2017-07-27 13:35:00;45.0;1;1
1663;Case45;A33;2017-07-27 13:35:00;2017-07-27 13:35:00;45.0;1;1
1680;Case45;A15;2017-07-27 13:37:00;2017-07-27 13:39:00;45.0;1;1
1669;Case45;A44;2017-07-27 13:37:00;2017-07-27 13:37:00;45.0;1;1
1673;Case45;A10;2017-07-27 13:38:00;2017-07-27 13:51:00;45.0;1;1
1684;Case45;A20;2017-07-27 13:39:00;2017-07-27 13:39:00;45.0;1;1
1687;Case45;A23;2017-07-27 13:39:00;2017-07-27 13:39:00;45.0;1;1
1688;Case45;A24;2017-07-27 13:39:00;2017-07-27 13:40:00;45.0;1;1
1689;Case45;A25;2017-07-27 13:40:00;2017-07-27 13:40:00;45.0;1;1
1677;Case45;A37;2017-07-27 13:41:00;2017-07-27 13:43:00;45.0;1;1
1685;Case45;A21;2017-07-27 13:41:00;2017-07-27 13:46:00;45.0;1;1
1678;Case45;A38;2017-07-27 13:44:00;2017-07-27 13:44:00;45.0;1;1
1697;Case45;A31;2017-07-27 13:46:00;2017-07-27 13:46:00;45.0;1;1
1695;Case45;A29;2017-07-27 13:47:00;2017-07-27 13:52:00;45.0;1;1
1681;Case45;A17;2017-07-27 13:47:00;2017-07-27 13:47:00;45.0;1;1
1686;Case45;A22;2017-07-27 13:48:00;2017-07-27 13:48:00;45.0;1;1
1694;Case45;A27;2017-07-27 13:50:00;2017-07-27 14:07:00;45.0;1;1
1674;Case45;A11;2017-07-27 13:51:00;2017-07-27 14:18:00;45.0;1;1
1696;Case45;A30;2017-07-27 13:52:00;2017-07-27 14:19:00;45.0;1;1
1682;Case45;A18;2017-07-27 13:52:00;2017-07-27 14:04:00;45.0;1;1
1691;Case45;A42;2017-07-27 13:53:00;2017-07-27 13:55:00;45.0;1;1
1690;Case45;A41;2017-07-27 13:53:00;2017-07-27 13:53:00;45.0;1;1
1692;Case45;A43;2017-07-27 13:55:00;2017-07-27 13:55:00;45.0;1;1
1675;Case45;A12;2017-07-27 13:56:00;2017-07-27 13:58:00;45.0;1;1
1676;Case45;A13;2017-07-27 14:00:00;2017-07-27 14:04:00;45.0;1;1
1672;Case45;A47;2017-07-27 14:04:00;2017-07-27 14:04:00;45.0;1;1
1666;Case45;A36;2017-07-27 14:08:00;2017-07-27 14:08:00;45.0;1;1
1664;Case45;A34;2017-07-27 14:08:00;2017-07-27 14:08:00;45.0;1;1
1683;Case45;A19;2017-07-27 14:11:00;2017-07-27 14:11:00;45.0;1;1
1670;Case45;A45;2017-07-27 14:15:00;2017-07-27 14:15:00;45.0;1;1
1668;Case45;A5;2017-07-27 14:18:00;2017-07-27 14:18:00;45.0;1;1
1698;Case45;A32;2017-07-27 14:29:00;2017-07-27 14:29:00;45.0;1;1
1661;Case45;A2;2017-07-27 14:29:00;2017-07-27 14:29:00;45.0;1;1
1726;Case46;A17;2017-07-27 14:49:00;2017-07-27 14:49:00;45.0;1;1
1711;Case46;A6;2017-07-27 14:49:00;2017-07-27 14:49:00;45.0;1;1
1709;Case46;A44;2017-07-27 14:49:00;2017-07-27 14:49:00;45.0;1;1
1699;Case46;A0;2017-07-27 14:51:00;2017-07-27 14:54:00;45.0;1;1
1707;Case46;A4;2017-07-27 14:52:00;2017-07-27 14:52:00;45.0;1;1
1729;Case46;A20;2017-07-27 14:54:00;2017-07-27 14:54:00;45.0;1;1
1715;Case46;A8;2017-07-27 14:55:00;2017-07-27 14:55:00;45.0;1;1
1723;Case46;A50;2017-07-27 14:56:00;2017-07-27 14:56:00;45.0;1;1
1700;Case46;A1;2017-07-27 14:58:00;2017-07-27 14:58:00;45.0;1;1
1702;Case46;A3;2017-07-27 14:58:00;2017-07-27 14:59:00;45.0;1;1
1705;Case46;A35;2017-07-27 14:59:00;2017-07-27 14:59:00;45.0;1;1
1716;Case46;A9;2017-07-27 14:59:00;2017-07-27 14:59:00;45.0;1;1
1738;Case46;A26;2017-07-27 15:00:00;2017-07-27 15:07:00;45.0;1;1
1703;Case46;A33;2017-07-27 15:00:00;2017-07-27 15:00:00;45.0;1;1
1713;Case46;A46;2017-07-27 15:01:00;2017-07-27 15:01:00;45.0;1;1
1727;Case46;A18;2017-07-27 15:01:00;2017-07-27 15:11:00;45.0;1;1
1724;Case46;A37;2017-07-27 15:02:00;2017-07-27 15:05:00;45.0;1;1
1719;Case46;A10;2017-07-27 15:04:00;2017-07-27 15:15:00;45.0;1;1
1730;Case46;A21;2017-07-27 15:04:00;2017-07-27 15:10:00;45.0;1;1
1725;Case46;A38;2017-07-27 15:09:00;2017-07-27 15:09:00;45.0;1;1
1717;Case46;A48;2017-07-27 15:10:00;2017-07-27 15:10:00;45.0;1;1
1731;Case46;A22;2017-07-27 15:12:00;2017-07-27 15:12:00;45.0;1;1
1742;Case46;A31;2017-07-27 15:13:00;2017-07-27 15:13:00;45.0;1;1
1740;Case46;A29;2017-07-27 15:13:00;2017-07-27 15:17:00;45.0;1;1
1739;Case46;A27;2017-07-27 15:13:00;2017-07-27 15:25:00;45.0;1;1
1728;Case46;A19;2017-07-27 15:15:00;2017-07-27 15:15:00;45.0;1;1
1721;Case46;A12;2017-07-27 15:16:00;2017-07-27 15:26:00;45.0;1;1
1741;Case46;A30;2017-07-27 15:22:00;2017-07-27 15:42:00;45.0;1;1
1720;Case46;A11;2017-07-27 15:22:00;2017-07-27 15:40:00;45.0;1;1
1712;Case46;A7;2017-07-27 15:23:00;2017-07-27 15:23:00;45.0;1;1
1736;Case46;A42;2017-07-27 15:26:00;2017-07-27 15:27:00;45.0;1;1
1735;Case46;A41;2017-07-27 15:26:00;2017-07-27 15:26:00;45.0;1;1
1714;Case46;A47;2017-07-27 15:28:00;2017-07-27 15:28:00;45.0;1;1
1737;Case46;A43;2017-07-27 15:28:00;2017-07-27 15:28:00;45.0;1;1
1732;Case46;A23;2017-07-27 15:29:00;2017-07-27 15:29:00;45.0;1;1
1722;Case46;A13;2017-07-27 15:30:00;2017-07-27 15:32:00;45.0;1;1
1733;Case46;A24;2017-07-27 15:30:00;2017-07-27 15:31:00;45.0;1;1
1734;Case46;A25;2017-07-27 15:31:00;2017-07-27 15:31:00;45.0;1;1
1706;Case46;A36;2017-07-27 15:32:00;2017-07-27 15:32:00;45.0;1;1
1704;Case46;A34;2017-07-27 15:33:00;2017-07-27 15:33:00;45.0;1;1
1708;Case46;A5;2017-07-27 15:39:00;2017-07-27 15:39:00;45.0;1;1
1718;Case46;A49;2017-07-27 15:39:00;2017-07-27 15:39:00;45.0;1;1
1710;Case46;A45;2017-07-27 15:41:00;2017-07-27 15:41:00;45.0;1;1
1743;Case46;A32;2017-07-27 15:43:00;2017-07-27 15:43:00;45.0;1;1
1701;Case46;A2;2017-07-27 15:43:00;2017-07-27 15:43:00;45.0;1;1
1744;Case47;A0;2017-07-27 17:02:00;2017-07-27 17:05:00;45.0;1;1
1757;Case47;A17;2017-07-27 17:20:00;2017-07-27 17:20:00;45.0;1;1
1745;Case47;A1;2017-07-27 17:27:00;2017-07-27 17:27:00;45.0;1;1
1754;Case47;A48;2017-07-27 17:29:00;2017-07-27 17:29:00;45.0;1;1
1747;Case47;A3;2017-07-27 17:29:00;2017-07-27 17:31:00;45.0;1;1
1760;Case47;A20;2017-07-27 17:30:00;2017-07-27 17:30:00;45.0;1;1
1758;Case47;A18;2017-07-27 17:34:00;2017-07-27 17:47:00;45.0;1;1
1750;Case47;A35;2017-07-27 17:36:00;2017-07-27 17:36:00;45.0;1;1
1752;Case47;A44;2017-07-27 17:36:00;2017-07-27 17:36:00;45.0;1;1
1761;Case47;A21;2017-07-27 17:37:00;2017-07-27 17:48:00;45.0;1;1
1748;Case47;A33;2017-07-27 17:39:00;2017-07-27 17:39:00;45.0;1;1
1766;Case47;A41;2017-07-27 17:40:00;2017-07-27 17:40:00;45.0;1;1
